"","X","median_income","GEO_ID","index","percent_white","percent_in_labor_force","percent_no_available_car","percent_public_trans_commute","life_expectancy","se.e.0..","tree_density","percent_not_alive","avg_tree_diam"
"1678",1677,55385,36081086400,"Census Tract 864, Queens County, New York: Summary level: 140, state:36> county:081> tract:086400",27.9528922757187,59.5081399376515,7.23934880498788,29.5116037409075,77.7,1.3425,"Low","Medium","High"
"1679",1678,30350,36081086500,"Census Tract 865, Queens County, New York: Summary level: 140, state:36> county:081> tract:086500",17.7356767861219,59.621091075097,26.8203606482538,24.4921250855969,81.4,2.0113,"Medium","Low","High"
"1680",1679,34519,36081086900,"Census Tract 869, Queens County, New York: Summary level: 140, state:36> county:081> tract:086900",5.95744680851064,44.6382978723404,25.4893617021277,16.8936170212766,86.3,3.836,"Low","Medium","Low"
"1681",1680,31364,36081087100,"Census Tract 871, Queens County, New York: Summary level: 140, state:36> county:081> tract:087100",11.7443868739206,47.4525043177893,28.1519861830743,26.9430051813472,79.1,2.4347,"Low","High","Low"
"1682",1681,76420,36081088400,"Census Tract 884, Queens County, New York: Summary level: 140, state:36> county:081> tract:088400",88.3637862343728,44.3330127764803,1.30512433026515,8.62755873059486,NA,NA,"Low","High","Low"
"1683",1682,42276,36081088901,"Census Tract 889.01, Queens County, New York: Summary level: 140, state:36> county:081> tract:088901",26.280688188672,49.0914363038856,16.0641793930021,18.2099362072298,81.3,1.3826,"Medium","Medium","High"
"1684",1683,85365,36081089200,"Census Tract 892, Queens County, New York: Summary level: 140, state:36> county:081> tract:089200",92.7053560333044,54.5420653659749,1.37939604821673,11.5198210513235,83.6,1.8563,"Low","High","Medium"
"1685",1684,58906,36081090700,"Census Tract 907, Queens County, New York: Summary level: 140, state:36> county:081> tract:090700",49.3399339933993,46.8646864686469,5.03300330033003,17.4092409240924,79.6,1.5735,"Low","Medium","Low"
"1686",1685,46777,36081091900,"Census Tract 919, Queens County, New York: Summary level: 140, state:36> county:081> tract:091900",30.4258350482824,48.2665822384043,6.66455596010765,19.028019629571,78.5,1.2789,"Medium","High","Medium"
"1687",1686,110938,36081092200,"Census Tract 922, Queens County, New York: Summary level: 140, state:36> county:081> tract:092200",100,45.7375478927203,1.34099616858238,6.03448275862069,85.6,1.9359,"High","High","Low"
"1688",1687,48016,36081092500,"Census Tract 925, Queens County, New York: Summary level: 140, state:36> county:081> tract:092500",39.2829102329233,52.2638052865742,16.5925150484166,21.0154409840356,81.6,2.6089,"Medium","Medium","Medium"
"1689",1688,123692,36081092800,"Census Tract 928, Queens County, New York: Summary level: 140, state:36> county:081> tract:092800",98.5379226317393,48.4313128236369,1.82759671032592,6.45750837648492,NA,NA,"Medium","High","Low"
"1690",1689,55000,36081092900,"Census Tract 929, Queens County, New York: Summary level: 140, state:36> county:081> tract:092900",25.8189398451459,52.4717093508041,6.37284097677189,14.9493746277546,79.5,1.219,"Low","Medium","High"
"1691",1690,81939,36081093401,"Census Tract 934.01, Queens County, New York: Summary level: 140, state:36> county:081> tract:093401",92.2551850879496,42.688369650827,4.62063533735889,10.6589656077711,83.7,2.1537,"Medium","High","Low"
"1692",1691,70577,36081093402,"Census Tract 934.02, Queens County, New York: Summary level: 140, state:36> county:081> tract:093402",77.9744858109867,51.8614944024994,6.35251236657121,13.5381411090862,84.4,3.0242,"Low","High","Low"
"1693",1692,61742,36081093800,"Census Tract 938, Queens County, New York: Summary level: 140, state:36> county:081> tract:093800",73.0170496664196,42.9206819866568,12.2683469236471,19.3476649369904,72.1,1.2367,"Low","High","Low"
"1694",1693,72908,36081093900,"Census Tract 939, Queens County, New York: Summary level: 140, state:36> county:081> tract:093900",42.2860586580956,50.9843310566492,3.55564483728405,15.9100040176778,86.8,3.4626,"Medium","Medium","Medium"
"1695",1694,52965,36081094201,"Census Tract 942.01, Queens County, New York: Summary level: 140, state:36> county:081> tract:094201",49.3576337018225,46.250373468778,9.14251568568868,18.8527039139528,77.7,2.884,"Low","Low","Low"
"1696",1695,44474,36081094202,"Census Tract 942.02, Queens County, New York: Summary level: 140, state:36> county:081> tract:094202",30.6658130601793,46.9270166453265,7.93854033290653,19.4835680751174,NA,NA,"Low","High","Low"
"1697",1696,72243,36081094500,"Census Tract 945, Queens County, New York: Summary level: 140, state:36> county:081> tract:094500",60.8189968500121,45.8686697358856,1.62345529440271,8.35958323237218,79.7,1.4194,"Low","Medium","Medium"
"1698",1697,61932,36081094700,"Census Tract 947, Queens County, New York: Summary level: 140, state:36> county:081> tract:094700",50.2778806965543,43.4975917006299,3.70507595405706,16.7469433123379,85.7,2.9301,"Medium","Medium","Medium"
"1699",1698,61458,36081095400,"Census Tract 954, Queens County, New York: Summary level: 140, state:36> county:081> tract:095400",25.6272744684926,44.6466194215668,8.10189618846964,16.6634744301858,72.4,1.1138,"Medium","High","Low"
"1700",1699,58320,36081096400,"Census Tract 964, Queens County, New York: Summary level: 140, state:36> county:081> tract:096400",21.6710811461594,45.3888755116783,7.19961473633518,16.8552853359018,76.7,1.0744,"Low","High","Low"
"1701",1700,20712,36081097203,"Census Tract 972.03, Queens County, New York: Summary level: 140, state:36> county:081> tract:097203",23.6998627421077,35.4735397285344,17.8587768796706,17.4317523257587,74.3,2.3784,"Low","High","Low"
"1702",1701,40506,36081097204,"Census Tract 972.04, Queens County, New York: Summary level: 140, state:36> county:081> tract:097204",23.9634748272458,41.1895360315893,11.8213228035538,16.1895360315893,75.6,0.8949,"Low","High","Low"
"1703",1702,86500,36081097300,"Census Tract 973, Queens County, New York: Summary level: 140, state:36> county:081> tract:097300",88.5542168674699,47.3895582329317,2.40963855421687,7.0281124497992,81.4,1.0762,"High","Low","High"
"1704",1703,78512,36081098100,"Census Tract 981, Queens County, New York: Summary level: 140, state:36> county:081> tract:098100",67.0771756978654,47.5779967159278,2.21674876847291,12.0279146141215,82.3,1.3114,"Low","High","Medium"
"1705",1704,71250,36081098700,"Census Tract 987, Queens County, New York: Summary level: 140, state:36> county:081> tract:098700",84.8228043143297,52.8505392912173,2.19568567026194,8.55161787365177,81.9,1.6937,"Medium","Medium","Medium"
"1706",1705,88793,36081099100,"Census Tract 991, Queens County, New York: Summary level: 140, state:36> county:081> tract:099100",82.9002245749118,48.5563041385948,1.23516201475778,8.82258581969843,82.3,1.2608,"Medium","Low","Medium"
"1707",1706,39271,36081099200,"Census Tract 992, Queens County, New York: Summary level: 140, state:36> county:081> tract:099200",26.5439291540433,44.5350734094617,10.8832439990678,17.3386157072943,78.1,2.6758,"Low","High","Low"
"1708",1707,75852,36081099701,"Census Tract 997.01, Queens County, New York: Summary level: 140, state:36> county:081> tract:099701",72.0593982024228,51.4654161781946,1.2504884720594,10.31652989449,81.6,1.61,"Low","Medium","Medium"
"1709",1708,94098,36081099703,"Census Tract 997.03, Queens County, New York: Summary level: 140, state:36> county:081> tract:099703",67.8330741316744,50.4924831518922,1.08864696734059,13.6340072576464,84.8,1.6385,"Low","Low","Medium"
"1710",1709,67131,36081099704,"Census Tract 997.04, Queens County, New York: Summary level: 140, state:36> county:081> tract:099704",71.1740331491713,47.9696132596685,3.34254143646409,12.182320441989,83.7,1.4253,"Low","Medium","High"
"1711",1710,71310,36081099705,"Census Tract 997.05, Queens County, New York: Summary level: 140, state:36> county:081> tract:099705",66.1029411764706,46.6911764705882,0.477941176470588,9.44852941176471,81.8,1.7032,"Low","High","Medium"
"1712",1711,61434,36081099801,"Census Tract 998.01, Queens County, New York: Summary level: 140, state:36> county:081> tract:099801",21.5023474178404,45.4862508383635,7.18980549966465,13.9771965124078,77,1.2082,"Low","Medium","Low"
"1713",1712,75800,36081100801,"Census Tract 1008.01, Queens County, New York: Summary level: 140, state:36> county:081> tract:100801",59.6398770311814,40.8432147562582,0.395256916996047,3.33772507685551,81.2,1.5432,"Low","High","Medium"
"1714",1713,59544,36081100802,"Census Tract 1008.02, Queens County, New York: Summary level: 140, state:36> county:081> tract:100802",41.3556318529184,47.2920589212537,12.781038874737,16.4027024033669,79.2,1.5008,"Low","High","Medium"
"1715",1714,24703,36081101001,"Census Tract 1010.01, Queens County, New York: Summary level: 140, state:36> county:081> tract:101001",47.5607544432354,36.8516503445774,13.9735219441422,12.0148712368516,76.8,0.7327,"Medium","Low","Low"
"1716",1715,41172,36081101002,"Census Tract 1010.02, Queens County, New York: Summary level: 140, state:36> county:081> tract:101002",82.1387149153329,32.776617954071,4.40733008582695,7.05172813732313,79,1.4019,"High","Medium","Medium"
"1717",1716,69891,36081101700,"Census Tract 1017, Queens County, New York: Summary level: 140, state:36> county:081> tract:101700",75.9953932214544,49.6051332675222,2.3033892727871,11.0562685093781,82.3,1.222,"Medium","Low","High"
"1718",1717,66574,36081102900,"Census Tract 1029, Queens County, New York: Summary level: 140, state:36> county:081> tract:102900",72.3747980613893,41.0608508346796,2.55788906838988,7.00053850296177,84.8,1.9626,"Medium","Medium","High"
"1719",1718,40399,36081103201,"Census Tract 1032.01, Queens County, New York: Summary level: 140, state:36> county:081> tract:103201",20.6954335986594,48.8758553274682,17.5534143276079,22.8180421728809,75.6,1.6428,"Low","High","Low"
"1720",1719,47935,36081103202,"Census Tract 1032.02, Queens County, New York: Summary level: 140, state:36> county:081> tract:103202",56.6782487838777,44.4614315496873,10.5628908964559,14.1626129256428,80.3,1.6603,"Medium","Low","Low"
"1721",1720,71917,36081103300,"Census Tract 1033, Queens County, New York: Summary level: 140, state:36> county:081> tract:103300",72.700296735905,48.9614243323442,0.568743818001978,11.4490603363007,82.6,1.4127,"High","High","High"
"1722",1721,80830,36081103900,"Census Tract 1039, Queens County, New York: Summary level: 140, state:36> county:081> tract:103900",64.8203148203148,55.4054054054054,4.26195426195426,13.5283635283635,83.4,1.5827,"Medium","High","High"
"1723",1722,52264,36081104700,"Census Tract 1047, Queens County, New York: Summary level: 140, state:36> county:081> tract:104700",52.3709483793518,43.6974789915966,3.45138055222089,11.7196878751501,82.6,1.3389,"High","Medium","High"
"1724",1723,87064,36081105900,"Census Tract 1059, Queens County, New York: Summary level: 140, state:36> county:081> tract:105900",61.3501674826076,44.5503736150477,1.80365885081165,13.6562741561453,84.3,1.773,"High","Low","High"
"1725",1724,71667,36081107201,"Census Tract 1072.01, Queens County, New York: Summary level: 140, state:36> county:081> tract:107201",99.2424242424242,50,1.08901515151515,12.1685606060606,75.8,1.4817,"Low","High","Low"
"1726",1725,NA,36081107202,"Census Tract 1072.02, Queens County, New York: Summary level: 140, state:36> county:081> tract:107202",NA,NA,NA,NA,NA,NA,"Low","High","Low"
"1727",1726,66467,36081108500,"Census Tract 1085, Queens County, New York: Summary level: 140, state:36> county:081> tract:108500",50.2403846153846,45.2724358974359,1.48237179487179,11.4182692307692,85,2.6126,"Medium","Medium","High"
"1728",1727,95109,36081109300,"Census Tract 1093, Queens County, New York: Summary level: 140, state:36> county:081> tract:109300",66.0136815920398,51.4925373134328,0.466417910447761,13.3084577114428,NA,NA,"Low","Low","High"
"1729",1728,100089,36081109700,"Census Tract 1097, Queens County, New York: Summary level: 140, state:36> county:081> tract:109700",73.3006736068586,55.7256582976118,0,10.8389467238212,83.9,2.2346,"Medium","Medium","High"
"1730",1729,76250,36081109900,"Census Tract 1099, Queens County, New York: Summary level: 140, state:36> county:081> tract:109900",54.1634640020497,49.1673071995901,4.73994363310274,13.2205995388163,82.2,1.4502,"Medium","Medium","High"
"1731",1730,79917,36081111300,"Census Tract 1113, Queens County, New York: Summary level: 140, state:36> county:081> tract:111300",50.1615508885299,52.4636510500808,0.525040387722132,12.075928917609,82.9,2.0797,"Low","Medium","High"
"1732",1731,72750,36081112300,"Census Tract 1123, Queens County, New York: Summary level: 140, state:36> county:081> tract:112300",45.221843003413,57.0392491467577,3.66894197952218,15.4436860068259,82.4,2.5514,"Medium","Medium","Medium"
"1733",1732,90455,36081112900,"Census Tract 1129, Queens County, New York: Summary level: 140, state:36> county:081> tract:112900",67.2291296625222,50.6216696269982,2.70870337477798,13.98756660746,81.9,2.5564,"High","Medium","High"
"1734",1733,76106,36081113300,"Census Tract 1133, Queens County, New York: Summary level: 140, state:36> county:081> tract:113300",63.6784268363216,45.1706188548294,1.73510699826489,11.3938692886061,88.2,3.6458,"High","Medium","High"
"1735",1734,60972,36081113900,"Census Tract 1139, Queens County, New York: Summary level: 140, state:36> county:081> tract:113900",55.9870550161812,51.8681965283907,3.88349514563107,18.5054427772874,87.6,2.6779,"High","Low","High"
"1736",1735,111250,36081114100,"Census Tract 1141, Queens County, New York: Summary level: 140, state:36> county:081> tract:114100",58.1086863500214,51.219512195122,0.770218228498075,17.4582798459564,82.5,1.9169,"High","Medium","High"
"1737",1736,74861,36081114700,"Census Tract 1147, Queens County, New York: Summary level: 140, state:36> county:081> tract:114700",58.046614872364,49.6670366259711,1.88679245283019,15.9267480577137,86.7,2.5225,"High","Low","High"
"1738",1737,70404,36081115100,"Census Tract 1151, Queens County, New York: Summary level: 140, state:36> county:081> tract:115100",55.0883095037847,48.9486963835156,0.841042893187553,8.99915895710681,87.8,3.7838,"High","Low","High"
"1739",1738,71250,36081115500,"Census Tract 1155, Queens County, New York: Summary level: 140, state:36> county:081> tract:115500",27.4468085106383,58,16.6382978723404,18.8936170212766,80.6,1.5211,"High","Medium","High"
"1740",1739,53636,36081115700,"Census Tract 1157, Queens County, New York: Summary level: 140, state:36> county:081> tract:115700",25.5761024182077,45.6614509246088,10.5547652916074,13.0867709815078,88.5,3.4144,"High","Medium","High"
"1741",1740,60469,36081115900,"Census Tract 1159, Queens County, New York: Summary level: 140, state:36> county:081> tract:115900",16.2903225806452,53.1566820276498,15.7603686635945,19.1244239631336,81.5,1.7983,"Medium","Low","High"
"1742",1741,36127,36081116300,"Census Tract 1163, Queens County, New York: Summary level: 140, state:36> county:081> tract:116300",15.5925844184507,52.5270359743986,27.2566762304127,18.616199514456,82.3,1.19,"Low","Medium","Medium"
"1743",1742,37356,36081116700,"Census Tract 1167, Queens County, New York: Summary level: 140, state:36> county:081> tract:116700",17.7386934673367,50.3517587939699,15.427135678392,15.8291457286432,79.1,1.9306,"Medium","Low","High"
"1744",1743,40508,36081117100,"Census Tract 1171, Queens County, New York: Summary level: 140, state:36> county:081> tract:117100",35.8336295769641,43.5122644863135,13.6864557412016,18.2367579097049,81.7,1.6692,"Medium","Medium","High"
"1745",1744,63670,36081117500,"Census Tract 1175, Queens County, New York: Summary level: 140, state:36> county:081> tract:117500",40.8195742987866,50.2088720907102,8.41456136860951,18.8382733240501,84.8,1.8062,"Medium","Medium","High"
"1746",1745,66484,36081118100,"Census Tract 1181, Queens County, New York: Summary level: 140, state:36> county:081> tract:118100",45.71972098922,59.0995561192137,7.48256182625238,22.9549778059607,80.3,1.5127,"Medium","Low","High"
"1747",1746,51731,36081118500,"Census Tract 1185, Queens County, New York: Summary level: 140, state:36> county:081> tract:118500",24.6569075937786,56.4501372369625,11.6193961573651,18.9844464775846,83.2,2.991,"Medium","High","Medium"
"1748",1747,70938,36081118900,"Census Tract 1189, Queens County, New York: Summary level: 140, state:36> county:081> tract:118900",17.3317683881064,45.226917057903,5.86854460093897,15.8059467918623,85.1,2.9273,"Medium","High","High"
"1749",1748,56313,36081119100,"Census Tract 1191, Queens County, New York: Summary level: 140, state:36> county:081> tract:119100",20.1754385964912,55.4970760233918,15.5847953216374,16.5497076023392,79.3,1.4638,"Medium","Low","Medium"
"1750",1749,47578,36081119300,"Census Tract 1193, Queens County, New York: Summary level: 140, state:36> county:081> tract:119300",27.6094276094276,51.034151034151,11.5921115921116,22.2222222222222,82.3,1.8524,"Medium","Medium","High"
"1751",1750,81618,36081119500,"Census Tract 1195, Queens County, New York: Summary level: 140, state:36> county:081> tract:119500",36.8980169971671,51.4872521246459,3.89518413597734,20.7507082152974,82.4,1.7416,"Medium","Low","High"
"1752",1751,70268,36081119900,"Census Tract 1199, Queens County, New York: Summary level: 140, state:36> county:081> tract:119900",22.3026315789474,48.0921052631579,8.68421052631579,14.8684210526316,83,2.5536,"Medium","High","High"
"1753",1752,44336,36081120100,"Census Tract 1201, Queens County, New York: Summary level: 140, state:36> county:081> tract:120100",20.0371057513915,50.2164502164502,9.21459492888065,18.243661100804,78.8,1.4925,"Low","Medium","High"
"1754",1753,60625,36081120300,"Census Tract 1203, Queens County, New York: Summary level: 140, state:36> county:081> tract:120300",28.4313725490196,43.5409457900807,1.61476355247982,12.0530565167243,NA,NA,"High","Medium","High"
"1755",1754,24583,36081120500,"Census Tract 1205, Queens County, New York: Summary level: 140, state:36> county:081> tract:120500",6.479796141245,40.0436840189297,9.42846741900255,12.0131052056789,85.8,2.6985,"Low","Low","High"
"1756",1755,74464,36081120700,"Census Tract 1207, Queens County, New York: Summary level: 140, state:36> county:081> tract:120700",48.2560230133046,51.4922689679971,2.37324703344121,16.576770945703,82.9,3.0947,"Low","High","Medium"
"1757",1756,NA,36081121100,"Census Tract 1211, Queens County, New York: Summary level: 140, state:36> county:081> tract:121100",NA,NA,NA,NA,NA,NA,"Low","High","High"
"1758",1757,60106,36081121500,"Census Tract 1215, Queens County, New York: Summary level: 140, state:36> county:081> tract:121500",20.5457825890844,51.4208389715832,5.66080288678394,16.7794316644114,85,1.96,"Low","High","High"
"1759",1758,68864,36081122300,"Census Tract 1223, Queens County, New York: Summary level: 140, state:36> county:081> tract:122300",41.6479190101237,50.6186726659168,1.4904386951631,12.2609673790776,85.4,2.222,"High","Low","High"
"1760",1759,51045,36081122701,"Census Tract 1227.01, Queens County, New York: Summary level: 140, state:36> county:081> tract:122701",35.1089999151752,47.11171430995,5.53057935363474,16.0573415896174,84.9,2.2234,"Medium","Low","High"
"1761",1760,23194,36081122702,"Census Tract 1227.02, Queens County, New York: Summary level: 140, state:36> county:081> tract:122702",41.173112601684,40.5737120022834,13.1439988582846,18.1104609676038,76,1.2006,"Low","Medium","Medium"
"1762",1761,62285,36081124100,"Census Tract 1241, Queens County, New York: Summary level: 140, state:36> county:081> tract:124100",41.010165184244,55.71791613723,3.71664548919949,14.135959339263,82.6,1.444,"High","Low","High"
"1763",1762,71790,36081124700,"Census Tract 1247, Queens County, New York: Summary level: 140, state:36> county:081> tract:124700",65.862870424172,48.1406159209762,1.22022080185938,16.2986635676932,85.3,2.4596,"High","Low","High"
"1764",1763,53667,36081125700,"Census Tract 1257, Queens County, New York: Summary level: 140, state:36> county:081> tract:125700",21.0733778047301,48.3626440266828,2.57731958762887,15.5852031534263,77.8,1.4671,"High","Low","High"
"1765",1764,43750,36081126500,"Census Tract 1265, Queens County, New York: Summary level: 140, state:36> county:081> tract:126500",39.4199077125906,52.8675016479895,6.46011865524061,12.524719841793,NA,NA,"High","High","High"
"1766",1765,72434,36081126700,"Census Tract 1267, Queens County, New York: Summary level: 140, state:36> county:081> tract:126700",44.6273830155979,40.9012131715771,2.85961871750433,10.9185441941075,81.2,1.2104,"Low","Medium","High"
"1767",1766,103472,36081127700,"Census Tract 1277, Queens County, New York: Summary level: 140, state:36> county:081> tract:127700",75.3968253968254,42.4319727891156,2.04081632653061,15.3344671201814,85.7,2.108,"High","High","High"
"1768",1767,32188,36081128300,"Census Tract 1283, Queens County, New York: Summary level: 140, state:36> county:081> tract:128300",68.9655172413793,31.0344827586207,17.2413793103448,0,NA,NA,"Low","High","High"
"1769",1768,95875,36081129102,"Census Tract 1291.02, Queens County, New York: Summary level: 140, state:36> county:081> tract:129102",63.6389044158748,54.2202347680268,1.00614868641699,14.8127445500279,83.8,1.2908,"Medium","Medium","Medium"
"1770",1769,72143,36081129103,"Census Tract 1291.03, Queens County, New York: Summary level: 140, state:36> county:081> tract:129103",63.6058808356977,57.389734330668,4.20428166107815,15.5790559711117,86.7,2.1667,"Low","Medium","High"
"1771",1770,89527,36081129104,"Census Tract 1291.04, Queens County, New York: Summary level: 140, state:36> county:081> tract:129104",48.3848149021457,56.2603159632162,1.24970525819382,12.7092666823862,80.3,1.2215,"Medium","Low","High"
"1772",1771,63189,36081130100,"Census Tract 1301, Queens County, New York: Summary level: 140, state:36> county:081> tract:130100",44.1265060240964,48.468875502008,2.25903614457831,14.1566265060241,81.7,1.4195,"Medium","Medium","High"
"1773",1772,89856,36081133300,"Census Tract 1333, Queens County, New York: Summary level: 140, state:36> county:081> tract:133300",59.3491450634308,47.0766685052399,3.41974627688913,15.6370656370656,83.7,1.3691,"High","Low","High"
"1774",1773,101731,36081133900,"Census Tract 1339, Queens County, New York: Summary level: 140, state:36> county:081> tract:133900",57.8707224334601,50.3422053231939,3.65019011406844,14.6007604562738,82.6,0.9699,"Low","High","Medium"
"1775",1774,81524,36081134100,"Census Tract 1341, Queens County, New York: Summary level: 140, state:36> county:081> tract:134100",26.9198312236287,54.6554149085795,2.05344585091421,20.9282700421941,81.2,1.3117,"High","Low","High"
"1776",1775,58604,36081134700,"Census Tract 1347, Queens County, New York: Summary level: 140, state:36> county:081> tract:134700",27.0592877577193,48.7816908355529,3.65985991910822,12.4297129328204,80.7,0.8065,"Low","Medium","High"
"1777",1776,61681,36081136700,"Census Tract 1367, Queens County, New York: Summary level: 140, state:36> county:081> tract:136700",36.3230921704658,49.587049884374,2.37859266600595,14.9322761810373,83.7,1.5289,"High","Medium","High"
"1778",1777,61292,36081137700,"Census Tract 1377, Queens County, New York: Summary level: 140, state:36> county:081> tract:137700",34.7368421052632,47.92663476874,5.39074960127592,11.2280701754386,84.8,2.7038,"Medium","High","High"
"1779",1778,65625,36081138501,"Census Tract 1385.01, Queens County, New York: Summary level: 140, state:36> county:081> tract:138501",31.072830353249,47.6450065416485,1.2647187091147,12.974269515918,88.6,3.2087,"Medium","Medium","High"
"1780",1779,NA,36081138502,"Census Tract 1385.02, Queens County, New York: Summary level: 140, state:36> county:081> tract:138502",82.051282051282,23.0769230769231,0,0,NA,NA,"Low","High","High"
"1781",1780,95298,36081139900,"Census Tract 1399, Queens County, New York: Summary level: 140, state:36> county:081> tract:139900",48.8888888888889,52.5146198830409,1.6374269005848,15.672514619883,83,2.4651,"Medium","High","Medium"
"1782",1781,76200,36081140300,"Census Tract 1403, Queens County, New York: Summary level: 140, state:36> county:081> tract:140300",49.2970123022847,45.5623901581722,0.219683655536028,10.1933216168717,86.8,2.3733,"Medium","Medium","High"
"1783",1782,88333,36081140901,"Census Tract 1409.01, Queens County, New York: Summary level: 140, state:36> county:081> tract:140901",38.4133611691023,46.2421711899791,0,15.7620041753653,81.5,2.8426,"Medium","Medium","High"
"1784",1783,102908,36081140902,"Census Tract 1409.02, Queens County, New York: Summary level: 140, state:36> county:081> tract:140902",30.7667731629393,53.7380191693291,1.78913738019169,17.9552715654952,82.9,1.4323,"High","Medium","High"
"1785",1784,79226,36081141700,"Census Tract 1417, Queens County, New York: Summary level: 140, state:36> county:081> tract:141700",32.7732835511305,49.367351171956,2.0120306990251,16.5525824517735,86.9,2.0008,"High","Medium","High"
"1786",1785,72222,36081142900,"Census Tract 1429, Queens County, New York: Summary level: 140, state:36> county:081> tract:142900",52.2957662492546,54.2337507453787,1.93798449612403,16.159809183065,86,3.2234,"High","Low","High"
"1787",1786,76528,36081143500,"Census Tract 1435, Queens County, New York: Summary level: 140, state:36> county:081> tract:143500",40.0836042731073,53.1351602415235,3.25127728750581,14.0733859730608,81,2.59,"Medium","Low","High"
"1788",1787,87000,36081144100,"Census Tract 1441, Queens County, New York: Summary level: 140, state:36> county:081> tract:144100",37.8303626306085,54.4253226797787,2.98094652735095,15.1813153042409,83.2,1.9554,"High","Low","High"
"1789",1788,76500,36081144700,"Census Tract 1447, Queens County, New York: Summary level: 140, state:36> county:081> tract:144700",21.0012594458438,51.5113350125945,2.9911838790932,12.3425692695214,83.1,2.3526,"High","Low","High"
"1790",1789,78261,36081145101,"Census Tract 1451.01, Queens County, New York: Summary level: 140, state:36> county:081> tract:145101",53.2569360675513,50.2412545235223,0.482509047044632,10.0120627261761,80.3,2.116,"High","Low","High"
"1791",1790,85170,36081145102,"Census Tract 1451.02, Queens County, New York: Summary level: 140, state:36> county:081> tract:145102",30.848623853211,54.3577981651376,4.31957186544342,11.697247706422,85.3,2.5814,"Medium","Medium","High"
"1792",1791,85128,36081145900,"Census Tract 1459, Queens County, New York: Summary level: 140, state:36> county:081> tract:145900",60.9337452797803,53.2784071404051,1.20151047030553,12.8733264675592,82.4,1.5396,"High","Medium","High"
"1793",1792,79297,36081146300,"Census Tract 1463, Queens County, New York: Summary level: 140, state:36> county:081> tract:146300",59.1461514490495,47.4291056403864,1.12184481146775,10.8756622000623,NA,NA,"High","Medium","High"
"1794",1793,69071,36081146700,"Census Tract 1467, Queens County, New York: Summary level: 140, state:36> county:081> tract:146700",56.0217325686689,64.1110775731965,2.38454572894657,19.8007847872019,78.7,1.3024,"High","Medium","High"
"1795",1794,70086,36081147100,"Census Tract 1471, Queens County, New York: Summary level: 140, state:36> county:081> tract:147100",52.8931023210199,59.9215429879045,5.49199084668192,18.5681595292579,83.3,1.7693,"High","Low","Medium"
"1796",1795,82927,36081147900,"Census Tract 1479, Queens County, New York: Summary level: 140, state:36> county:081> tract:147900",57.5232198142415,50.2167182662539,2.2703818369453,14.6336429308566,84.3,2.2792,"Medium","Medium","Medium"
"1797",1796,109583,36081148300,"Census Tract 1483, Queens County, New York: Summary level: 140, state:36> county:081> tract:148300",63.972602739726,53.4246575342466,0,15.7876712328767,81.7,2.0284,"Medium","Medium","High"
"1798",1797,92308,36081150701,"Census Tract 1507.01, Queens County, New York: Summary level: 140, state:36> county:081> tract:150701",66.4606934431857,43.4260212838998,1.54479917610711,11.7748026089942,84.2,1.8004,"High","Low","High"
"1799",1798,68301,36081150702,"Census Tract 1507.02, Queens County, New York: Summary level: 140, state:36> county:081> tract:150702",61.4702154626109,53.9923954372624,1.96451204055767,13.9733840304183,82.9,1.1847,"Medium","Medium","High"
"1800",1799,94224,36081152901,"Census Tract 1529.01, Queens County, New York: Summary level: 140, state:36> county:081> tract:152901",43.1135962330783,58.0782813419659,1.53031194820483,10.3737492642731,88.3,2.1616,"Low","Medium","High"
"1801",1800,86552,36081152902,"Census Tract 1529.02, Queens County, New York: Summary level: 140, state:36> county:081> tract:152902",48.3826968043648,57.6968043647701,2.29929851909587,7.81371784879189,84,1.7027,"Medium","Low","High"
"1802",1801,84508,36081155102,"Census Tract 1551.02, Queens County, New York: Summary level: 140, state:36> county:081> tract:155102",57.0998560397854,56.6156262269336,2.55202198665096,12.4591022117524,83.7,1.5184,"Medium","Low","High"
"1803",1802,57500,36081156700,"Census Tract 1567, Queens County, New York: Summary level: 140, state:36> county:081> tract:156700",29.2002934702861,23.5509904622157,0,4.25531914893617,79.6,1.3519,"Low","High","Low"
"1804",1803,82004,36081157101,"Census Tract 1571.01, Queens County, New York: Summary level: 140, state:36> county:081> tract:157101",36.8367476778216,51.1133732026975,2.96475378546889,11.3882173304492,85.3,1.8262,"High","Medium","High"
"1805",1804,68846,36081157102,"Census Tract 1571.02, Queens County, New York: Summary level: 140, state:36> county:081> tract:157102",33.2203389830508,48.8135593220339,0.581113801452784,10.5569007263923,80.9,1.8587,"Medium","High","High"
"1806",1805,82981,36081157901,"Census Tract 1579.01, Queens County, New York: Summary level: 140, state:36> county:081> tract:157901",45.1942330796956,50.9811774128955,2.6832198638366,10.5326391670004,82.8,1.5405,"High","Low","High"
"1807",1806,95592,36081157902,"Census Tract 1579.02, Queens County, New York: Summary level: 140, state:36> county:081> tract:157902",40.115515883434,50.8007351010764,1.20766605408244,10.6327119978997,81.2,1.9035,"High","Low","High"
"1808",1807,76330,36081157903,"Census Tract 1579.03, Queens County, New York: Summary level: 140, state:36> county:081> tract:157903",44.055036344756,51.791277258567,1.19418483904465,10.1246105919003,82.5,1.4902,"High","High","High"
